FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_2.txt","4","4","196","68","300561","2103","300757","2171","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152","36","454051","3139","454203","3175","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_3.txt","4","4","196","68","299569","2116","299765","2184","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","26","454181","3126","454248","3152","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_11.txt","4","4","196","68","299612","2106","299808","2174","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89","31","455197","3128","455286","3159","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_13.txt","4","4","196","68","301060","2113","301256","2181","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104","32","453868","3133","453972","3165","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_14.txt","4","4","196","68","302308","2116","302504","2184","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86","28","452032","3129","452118","3157","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_18.txt","4","4","196","68","300162","2116","300358","2184","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162","37","454707","3130","454869","3167","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_1.txt","6","5","480","155","304336","2843","304816","2998","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121","47","537511","4364","537632","4411","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_4.txt","6","5","480","155","308653","3161","309133","3316","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171","56","533591","4600","533762","4656","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_6.txt","6","5","480","155","306440","3144","306920","3299","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"331","64","536000","4664","536331","4728","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_19.txt","6","5","480","155","307509","3130","307989","3285","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282","64","538008","4625","538290","4689","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_12.txt","8","8","1800","520","363502","13548","365302","14068","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1300","220","821197","16835","822497","17055","20","2","7",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_8.txt","8","5","705","205","312380","3953","313085","4158","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162","55","540175","5399","540337","5454","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_10.txt","8","6","1014","294","324336","6134","325350","6428","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231","57","551799","7647","552030","7704","12","3","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_14.txt","8","5","705","205","311433","3987","312138","4192","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160","56","543291","5385","543451","5441","11","2","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_16.txt","8","6","1014","294","322980","6146","323994","6440","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215","58","553454","7617","553669","7675","12","3","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_17.txt","8","6","1014","294","324209","6161","325223","6455","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137","46","554808","7690","554945","7736","12","3","4",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_10.txt","12","9","3573","981","489747","35512","493320","36493","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1772","274","999872","34821","1001644","35095","23","2","8",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_5.txt","12","7","2163","595","364215","13204","366378","13799","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207","75","672073","15145","672280","15220","15","3","5",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_12.txt","288","20","859220","115220","148702761","15797690","149561981","15912910","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39302","2693","149916178","15804014","149955480","15806707","52","4","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_3.txt","288","20","672020","115220","141372348","17931161","142044368","18046381","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4400","552","142437119","17937376","142441519","17937928","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_5.txt","312","18","724482","101106","140256665","15197540","140981147","15298646","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32799","1846","141241275","15202597","141274074","15204443","44","5","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_20.txt","360","17","787253","104057","101592677","10630977","102379930","10735034","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43232","2064","102583878","10636354","102627110","10638418","43","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_2.txt","384","18","10340128","242028","171224499","17873202","181564627","18115230","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7331484","87994","163175138","16932761","170506622","17020755","51","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_12.txt","384","20","1196820","153620","241907866","24531555","243104686","24685175","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40411","1556","242969021","24537350","243009432","24538906","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_15.txt","384","17","721361","110993","106463810","12513992","107185171","12624985","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9081","594","107303488","12518978","107312569","12519572","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_19.txt","432","21","1143093","190533","278634940","34558147","279778033","34748680","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11881","746","279775540","34564443","279787421","34565189","51","6","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_15.txt","432","19","935731","155971","199302353","24798758","200238084","24954729","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3671","482","200223393","24804097","200227064","24804579","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_19.txt","432","19","935731","155971","215839720","26826025","216775451","26981996","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4196","462","216759148","26831473","216763344","26831935","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_20.txt","432","18","886482","139986","169893735","20297417","170780217","20437403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7691","664","170812046","20302715","170819737","20303379","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_5.txt","468","21","1513533","206409","340037216","36520645","341550749","36727054","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30076","2004","341256655","36527231","341286731","36529235","53","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_13.txt","512","23","2200663","270871","502294619","50324179","504495282","50595050","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26721","1747","503584024","50331086","503610745","50332833","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_14.txt","576","23","2424959","304727","544923439","55308345","547348398","55613072","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55777","1990","546219857","55315397","546275634","55317387","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_14.txt","576","22","2311606","278806","508420709","48808693","510732315","49087499","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32698","1828","509714051","48815557","509746749","48817385","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_6.txt","576","18","1244178","186642","224380751","25818534","225624929","26005176","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4601","581","225291136","25823728","225295737","25824309","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_3.txt","624","21","16364187","457935","527170188","51974660","543534375","52432595","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7975582","91022","512837122","50243745","520812704","50334767","60","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_4.txt","624","21","10222354","381456","451165280","44868185","461387634","45249641","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11277937","138178","447906670","44450186","459184607","44588364","60","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_8.txt","672","22","2563286","325270","655498737","66248171","658062023","66573441","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25047","1541","656643762","66254505","656668809","66256046","52","7","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_14.txt","702","23","22745225","606259","741863230","75159172","764608455","75765431","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9706144","124412","727142352","73558172","736848496","73682584","68","4","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_15.txt","728","19","12538007","405755","485207903","37307422","497745910","37713177","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6359174","83158","489516331","37571332","495875505","37654490","55","3","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_26.txt","768","19","14539203","433942","521619103","51072834","536158306","51506776","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14510721","175732","506751129","49435663","521261850","49611395","58","4","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_12.txt","810","22","3097138","392062","795625462","80411772","798722600","80803834","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41258","2388","796916252","80418366","796957510","80420754","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23","3713603","457079","789057191","78896128","792770794","79353207","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39760","2865","823055273","82255270","823095033","82258135","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23","2970887","457079","880401117","103250481","883372004","103707560","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10122","703","881622801","103257295","881632923","103257998","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_7.txt","896","18","5642044","345793","495187688","42722070","500829732","43067863","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7998897","113358","494714667","42605539","502713564","42718897","51","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_11.txt","896","19","3078627","323475","559738314","48525767","562816941","48849242","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77022","7667","560805110","48531331","560882132","48538998","47","5","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_2.txt","960","20","3225620","384020","758458166","73124682","761683786","73508702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33875","3643","759523848","73129773","759557723","73133416","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_9.txt","1152","22","12222114","678564","1065181920","103694711","1077404034","104373275","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7838862","88330","1066403208","103701246","1074242070","103789576","61","6","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_16.txt","1192","17","13170631","484729","643338446","49796021","656509077","50280750","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8509179","115530","627633579","48554948","636142758","48670478","48","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_5.txt","1248","23","24790622","910522","1515787681","143460617","1540578303","144371139","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8904859","123572","1543550727","145817903","1552455586","145941475","66","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_7.txt","1344","23","5958679","710999","1584672855","153045005","1590631534","153756004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30415","2435","1585884237","153051523","1585914652","153053958","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_19.txt","1664","26","23871080","1391044","3309399551","301730125","3333270631","303121169","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4407650","74671","3189595160","290037974","3194002810","290112645","73","6","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_10.txt","1728","21","5334357","762069","1208820553","133869533","1214154910","134631602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2552","465","1209891156","133875757","1209893708","133876222","49","7","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_13.txt","1792","20","14384645","823775","1518217182","127059234","1532601827","127883009","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15421081","190312","1503659661","125620039","1519080742","125810351","58","5","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_13.txt","1792","20","21981204","936904","1610287819","133817651","1632269023","134754555","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8705435","122871","1604623552","133279908","1613328987","133402779","56","5","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_13.txt","1792","20","14712842","826289","1422923886","118901697","1437636728","119727986","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10355637","140976","1424058233","118906639","1434413870","119047615","56","5","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","3202134259","305684830","3212904284","306944855","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27231","1430","3241307674","310012013","3241334905","310013443","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","3317424385","314385683","3328194410","315645708","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51470","1863","3318715990","314392778","3318767460","314394641","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","3602325664","341033349","3613095689","342293374","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28366","1550","3603621120","341040424","3603649486","341041974","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","3540532798","336190326","3551302823","337450351","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29532","1492","3541828303","336197327","3541857835","336198819","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_9.txt","2076","17","19864651","774592","24255893","1906286","44120544","2680878","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14197239","222356","1219139367","88745485","1233336606","88967841","54","3","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_17.txt","2304","27","15046587","1679643","5489274802","492497603","5504321389","494177246","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38403","1904","5490790365","492506073","5490828768","492507977","67","7","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_11.txt","896","19","3078627","323475","517509220","45746662","520587847","46070137","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87854","7881","518356331","45751888","518444185","45759769","47","5","15",,,,,,,,,,"true",
